2017.07.18 15:54,0.08349996,2287,138902.34,3103,0.07377,0.00615979,14.09,855.61
2017.07.18 15:55,0.08349996,2287,138902.34,3103,0.07377,0.00615979,14.09,855.61
2017.07.19 09:05,0.0885,2360.0,140004.0,3089,0.08009,0.00708796,16.73,992.34
2017.07.20 09:17,0.08100019,2345.0,139100.0,3067,0.08068,0.0065351,15.32,909.03
2017.07.21 08:17,0.0763037,2688.16,157591,3118,0.07567,0.0057739,15.52,909.91
